K,distance_metric,Dataset scaling,Method name,sse,centroids,silhouette_score,davies_bouldin,calinski_harabasz,adjusted_rand_index,fowlkes_mallows_index,normalized_mutual_info,purity_score
2,euclidean,Standard,K-Means,2460.507568888375,"[54, 27]",0.19493186441085067,2.178696773808305,30.126849800168824,0.3240979552766625,0.731055321757835,0.25908001930704916,0.7935483870967742
3,euclidean,Standard,K-Means,2245.336299896694,"[31, 39, 93]",0.15421093209380807,2.360868632442541,23.68217233663295,0.1802843601357911,0.5962963892468567,0.16354383863035887,0.832258064516129
4,euclidean,Standard,K-Means,2109.0941135210687,"[128, 63, 134, 7]",0.14072312460422476,2.253435382914731,19.948815631180345,0.11892695574916366,0.5126605514116985,0.1373697120059551,0.8387096774193549
5,euclidean,Standard,K-Means,2001.1810548073913,"[33, 32, 94, 102, 50]",0.1340759925943711,2.1794971153571683,17.686161059589544,0.08518675408789204,0.4549548149857029,0.11045432384056983,0.8387096774193549
6,euclidean,Standard,K-Means,1931.480850289499,"[43, 125, 141, 64, 154, 117]",0.10741637018578631,2.216404700023265,15.637157705625714,0.07380586909564628,0.41998524028002293,0.12310185352144189,0.8387096774193549
7,euclidean,Standard,K-Means,1857.37790926069,"[93, 105, 107, 43, 68, 59, 16]",0.1327863431485314,2.055079231546212,14.4440242547346,0.09035065634817437,0.43445620626565934,0.15733769012410972,0.8451612903225807
8,euclidean,Standard,K-Means,1795.5216945809398,"[67, 15, 13, 38, 33, 70, 32, 44]",0.0776395084614477,2.11605425581153,13.444028265798327,0.04788769836825126,0.3412198658161971,0.11741555723803439,0.8451612903225807
2,manhattan,Standard,K-Means,27924.761596047014,"[12, 19]",0.301191947847916,2.092969239393204,27.302411507145212,0.4065111935993803,0.789673063822979,0.2510010657709326,0.8387096774193549
3,manhattan,Standard,K-Means,23725.816019203776,"[8, 114, 106]",0.26550571117302396,2.122092450078178,21.440062481371804,0.2960918210469019,0.6958798904696052,0.19921754559013516,0.8580645161290322
4,manhattan,Standard,K-Means,20853.11367177754,"[28, 76, 111, 84]",0.22746649754578407,2.3378621127103583,17.847491178581773,0.2510182016997011,0.6276595420319647,0.19989150612584858,0.8709677419354839
5,manhattan,Standard,K-Means,19021.910327961057,"[68, 132, 12, 104, 29]",0.21313715248184048,2.2494889625205046,16.314000475264287,0.20839791466760277,0.5814080822512172,0.16936545854483145,0.8516129032258064
6,manhattan,Standard,K-Means,18449.19797792082,"[93, 53, 0, 68, 139, 33]",0.18418355243212212,2.3400011640299105,14.665370253596683,0.15746538590266557,0.5213547026778187,0.15297603721618178,0.864516129032258
7,manhattan,Standard,K-Means,16821.731525089814,"[10, 16, 2, 77, 4, 43, 147]",0.20125176012487872,2.1534619555805925,13.554073451343108,0.15449766061949255,0.5106416517679873,0.1564585763496607,0.8516129032258064
8,manhattan,Standard,K-Means,15958.743962786915,"[39, 130, 122, 3, 18, 9, 127, 70]",0.21104126007938348,2.0512559347237813,12.84070222367033,0.13599809858144343,0.4954193670566915,0.14785357512178132,0.8709677419354839
2,cosine,Standard,K-Means,61.127374711408294,"[24, 131]",0.2750712214493144,2.2176599378923716,29.46217876349564,0.15894250833544035,0.6482052163114042,0.16901630094775794,0.7935483870967742
3,cosine,Standard,K-Means,48.105386657121265,"[46, 89, 125]",0.23239064378797492,2.3907165964824224,21.131173427854172,0.07619881553050571,0.5244216695066503,0.1365139649227221,0.7935483870967742
4,cosine,Standard,K-Means,40.04472827822222,"[101, 134, 55, 152]",0.2366436193223006,2.3954204629381866,18.675290090790863,0.1603624544780191,0.5390033714081897,0.18447436067028825,0.8580645161290322
5,cosine,Standard,K-Means,34.32679860740448,"[153, 24, 83, 89, 113]",0.23894282261445238,2.16108074246663,17.144060641312805,0.085570643312174,0.45365281233622273,0.11643980470768295,0.8387096774193549
6,cosine,Standard,K-Means,29.859788880698165,"[140, 57, 16, 18, 44, 21]",0.23137981317603987,2.217033846387174,15.443640045542159,0.060865137736847964,0.39868303415288225,0.13301475218829645,0.8516129032258064
7,cosine,Standard,K-Means,26.672899127329806,"[18, 58, 91, 147, 99, 142, 68]",0.2337394179549911,2.0720744383387193,14.105356025105184,0.05540455516449413,0.37185438983382,0.1453394639441797,0.864516129032258
8,cosine,Standard,K-Means,23.521216704607692,"[9, 134, 12, 85, 83, 153, 88, 109]",0.22593923528768547,2.0647339600821866,13.749009597437766,0.045247793945779886,0.34665781867176115,0.1067035938994739,0.8451612903225807
